1279,989,822,888,593,543,91,178
281,474,299,215,217,129,0,61
1067,1358,1105,978,694,640,67,246
937,1420,1359,1044,983,809,324,376
782,774,619,666,525,367,48,85
0,0,0,0,0,0,0,0
304,382,306,516,396,374,0,94
0,0,0,0,0,0,0,0
322,557,232,53,48,29,5,22
643,1229,1469,3162,3583,4855,0,6737
92,228,126,35,35,32,0,30
428,530,439,637,664,523,0,239
310,262,245,251,225,162,0,47
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
489,826,447,175,221,167,0,64
408,545,349,254,253,122,0,40
651,688,561,582,343,220,4,69
55,100,72,57,43,30,0,21
458,581,414,325,375,287,0,138
54,25,7,1,0,0,0,1
73,61,12,13,3,4,0,0
103,151,31,33,16,16,0,12
47,319,130,13,13,9,0,24
495,862,868,634,491,392,137,314
32,13,7,15,2,3,0,0
661,545,413,177,149,117,0,39
0,1,0,0,0,0,0,2
242,115,85,63,11,8,0,11
353,403,596,608,278,237,42,648
0,0,0,0,0,0,0,0
539,604,410,401,406,278,0,68
745,470,477,330,118,73,16,121
473,431,586,874,571,669,314,249
224,175,219,162,83,50,11,32
309,142,77,9,0,2,2,14
569,386,461,363,165,134,34,101
0,0,1,0,0,0,0,0
669,778,822,493,244,196,33,376
1060,1464,1142,868,622,479,72,486
699,556,392,438,342,275,0,69
340,320,406,484,248,167,30,267
1083,1277,1252,1659,1413,1348,17,724
273,284,234,84,39,32,1,110
102,91,40,27,17,12,0,4
297,561,285,54,17,8,0,53
690,431,474,216,59,29,7,372
634,352,244,106,22,27,18,112
200,93,15,22,12,5,0,4
482,715,586,336,149,152,6,232
1,0,0,0,0,0,0,0
236,396,328,414,358,374,0,107
28,116,16,5,9,17,0,3
75,49,61,64,34,37,11,3
283,197,80,86,53,31,8,11
1529,1503,931,584,489,360,2,321
197,113,57,21,3,1,2,0
438,468,220,142,146,78,9,58
290,381,255,137,83,57,11,54
1319,1581,946,1215,1102,1128,2,654
548,408,348,335,165,92,13,61
84,113,188,127,91,45,9,32
218,191,120,202,106,56,12,33
968,967,995,1179,662,628,200,450
985,1233,1150,1217,892,765,185,452
2,31,13,1,1,1,0,4
198,476,411,124,178,131,0,183
693,464,473,356,131,77,11,239
1,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
428,499,360,208,84,50,5,51
563,908,904,379,280,296,14,4866
280,150,115,64,16,14,2,21
0,0,0,0,0,0,0,0
405,394,293,282,212,169,16,45
630,692,557,467,283,263,22,66
1292,915,819,874,685,559,64,175
1,2,0,0,0,0,0,0
291,271,205,130,116,70,23,13
174,107,117,26,12,3,0,3
95,27,18,10,0,1,0,6
835,978,790,502,265,219,15,222
285,380,208,27,14,8,0,108
0,0,0,0,0,0,0,0
1,4,2,1,4,5,0,4
0,0,0,0,0,0,0,0
488,307,326,157,50,33,10,84
0,0,0,0,0,0,0,0
20,72,39,15,34,42,0,9
469,918,472,428,503,435,8,211
198,101,59,15,4,2,2,0
482,538,350,121,64,40,4,59
0,0,0,0,0,0,0,0
860,929,589,305,151,114,21,45
1178,1112,835,706,255,231,23,581
410,701,504,358,211,141,25,161
280,235,296,124,27,17,2,87
644,467,531,383,154,87,12,148
0,0,0,0,0,0,0,0
248,129,129,134,39,32,8,8
501,662,495,180,107,104,8,42
1019,1318,1067,1151,832,980,4,578
577,708,495,842,667,714,0,159
604,490,352,191,112,87,4,37
856,909,1452,1679,939,1046,208,1274
213,307,160,67,32,27,7,10
10,22,7,3,3,4,0,1
700,1635,1004,789,649,719,0,319
489,826,650,957,943,1142,0,487
398,386,351,301,181,160,26,27
605,358,243,136,74,33,2,12
877,824,458,569,411,465,0,190
522,344,370,214,62,45,8,52
578,401,479,451,217,158,27,145
0,0,0,0,0,0,0,0
775,799,481,345,271,168,0,86
413,502,275,89,64,75,0,34
821,756,552,404,271,207,5,56
1036,1126,921,559,338,271,5,189
1723,2804,1957,581,204,231,11,912
1288,1543,1257,935,679,607,128,479
475,336,287,169,67,53,12,65
892,636,472,379,287,191,15,62
6,60,30,9,8,11,0,8
178,238,96,45,26,23,0,2
245,113,59,9,2,2,1,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
557,520,465,278,124,70,5,298
0,0,0,0,0,0,0,0
205,311,155,197,218,175,0,65
540,471,416,439,307,225,62,61
97,46,7,0,0,2,0,0
1392,2038,1254,415,225,162,25,329
244,270,98,17,10,14,1,25
0,1,1,3,0,1,0,0
1,7,8,4,8,1,0,2
705,730,596,695,593,537,0,160
371,281,228,37,13,6,0,86
546,369,490,500,322,298,120,122
480,297,261,257,103,75,15,35
391,245,273,268,136,122,47,35
44,244,46,6,23,25,0,8
359,260,154,52,27,8,0,4
33,32,32,5,4,6,0,3
357,154,94,28,6,10,3,7
0,1,0,0,0,1,0,0
707,614,639,401,149,96,8,346
434,285,180,22,6,2,1,18
76,84,82,38,26,12,1,23
0,0,0,0,0,0,0,0
83,73,50,28,17,6,0,6
231,93,85,5,1,3,2,23
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
38,373,96,13,16,20,0,15
355,480,331,180,93,42,6,29
0,0,0,0,0,1,0,0
549,704,416,186,91,99,16,88
177,123,60,46,30,17,3,6
0,0,0,0,0,0,0,0
68,82,32,6,9,5,0,1
436,549,426,345,432,271,0,76
1053,1057,529,307,311,164,15,82
987,972,795,362,425,402,3,458
471,453,254,317,214,178,0,55
1101,1259,1085,688,807,672,9,461
15,515,167,8,11,6,0,127
0,0,0,0,0,0,0,0
651,1005,770,168,136,90,7,197
580,787,624,426,276,282,101,53
2,1,0,0,0,1,0,0
11,45,12,5,5,11,0,11
751,427,518,198,66,36,9,214
617,711,781,693,423,303,13,338
144,36,26,8,3,3,4,11
3,4,5,12,11,10,0,9
325,580,385,149,160,135,0,27
97,52,56,14,6,1,0,2
2076,2092,2047,2549,2072,1724,178,742
290,373,249,68,34,25,1,46
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
511,566,331,146,63,30,9,22
450,318,205,216,155,102,7,34
1051,963,664,650,463,370,17,125
618,444,439,587,269,241,18,181
0,0,0,0,0,0,0,0
106,173,72,45,71,34,0,2
157,463,164,68,55,57,2,31
508,443,286,115,87,55,1,23
734,824,683,398,426,402,1,361
551,458,512,432,180,185,19,324
505,498,522,324,98,94,7,326
675,1209,994,842,682,808,23,779
340,216,156,59,17,15,3,30
476,523,482,423,261,227,39,243
816,1423,1255,921,619,658,341,1035
943,888,714,489,287,263,9,92
908,1370,1299,1178,1044,1146,16,1826
24,19,8,5,7,7,1,0
228,135,69,14,1,2,0,1
218,301,227,103,42,32,3,13
498,357,353,235,65,64,6,110
298,297,212,195,173,116,4,64
475,425,356,237,69,39,3,65
393,719,590,455,656,572,0,439
368,396,230,110,96,77,0,19
17,97,35,7,8,10,0,8
415,216,214,214,115,87,39,40
303,543,387,232,160,100,4,97
942,1662,1444,777,724,619,8,1610
433,713,626,764,845,835,0,707
789,833,462,330,265,223,3,189
755,641,496,341,240,167,29,59
126,246,72,80,86,86,14,50
726,607,351,493,378,314,0,129
697,615,765,1027,545,463,128,338
1088,1257,1240,1308,938,758,45,553
228,172,179,141,61,30,5,38
466,518,776,1298,944,928,408,1154
429,503,350,435,240,173,14,209
732,647,560,544,504,346,1,121
844,883,844,841,592,479,2,205
60,139,70,12,17,24,0,18
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
515,691,441,572,483,376,0,91
520,536,370,266,210,158,39,110
526,558,431,357,283,195,17,57
343,435,275,392,287,295,1,80
377,428,228,213,91,75,12,31
0,0,0,0,0,0,0,0
43,77,23,14,19,5,0,2
276,452,231,50,22,27,9,236
468,314,289,177,62,26,2,36
328,723,416,273,132,104,12,160
272,202,227,220,120,82,24,33
143,425,344,44,71,63,1,329
736,835,824,654,710,495,8,502
519,641,557,329,254,239,1,296
360,534,325,181,137,127,12,352
290,238,145,109,81,74,3,35
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
541,317,209,54,34,7,0,10
0,0,0,0,0,0,0,0
59,13,1,2,2,0,0,0
93,15,4,2,0,2,0,1
866,1151,567,713,710,557,3,177
1023,1038,1137,1088,997,762,18,447
141,767,379,29,41,46,3,136
368,442,389,228,324,288,0,131
7,66,27,9,3,6,0,8
423,771,584,474,489,478,0,232
352,577,424,82,55,63,0,340
159,84,50,49,10,11,3,1
0,0,0,0,0,0,0,0
620,559,792,1032,610,535,205,288
668,633,434,423,234,188,4,68
655,666,409,205,137,110,1,38
0,0,0,0,0,0,0,0
40,35,29,7,3,6,1,4
441,406,375,349,233,222,138,57
470,814,596,522,331,312,55,146
459,366,400,285,92,60,15,124
103,514,282,53,66,49,0,137
281,594,392,182,259,196,0,194
134,402,230,75,91,86,0,125
376,439,234,367,273,179,0,32
317,558,396,195,85,64,15,81
388,272,229,215,123,91,32,20
295,315,187,110,40,20,3,30
367,273,307,375,236,182,81,30
72,156,51,10,5,2,0,2
281,264,250,157,93,63,9,25
171,102,101,78,45,25,8,18
573,328,304,182,72,59,14,34
73,73,41,7,6,2,4,1
486,565,338,348,274,304,42,166
536,693,479,593,536,473,0,82
944,1120,669,648,608,509,1,326
370,342,321,275,130,78,15,18
712,475,589,495,336,294,76,140
0,3,0,0,0,0,0,1
27,163,44,6,15,6,0,4
594,436,545,588,314,251,92,134
133,368,198,27,37,23,0,12
572,797,614,452,310,232,139,172
301,213,103,131,59,37,9,25
0,0,0,0,0,0,0,0
726,1292,1159,712,1048,939,0,717
53,22,2,2,0,0,0,0
719,1104,792,661,453,448,258,293
1817,1296,911,815,628,464,90,172
558,501,315,538,372,291,0,63
1344,1562,1849,2607,2215,2115,477,1002
521,515,299,358,225,207,0,42
413,374,260,160,58,47,11,34
36,9,1,2,1,0,0,0
458,599,359,204,185,172,29,77
458,752,498,410,366,327,0,84
637,722,487,202,109,111,8,5885
823,1299,1334,1121,644,591,87,373
902,1489,1743,1477,1066,1251,21,2213
918,777,493,387,193,180,51,68
500,342,252,215,87,74,9,9
8,54,19,2,2,0,1,4
638,774,546,520,294,228,0,50
672,635,529,590,356,313,21,96
337,414,282,148,83,89,3,74
1345,1705,1874,1967,1312,1675,22,1772
0,0,0,0,0,0,0,0
1264,2149,2099,1407,799,961,21,1049
1155,1669,2286,4709,3842,5810,2822,4444
1176,1044,759,572,307,276,18,101
149,171,114,47,17,21,2,15
347,245,181,62,18,10,1,37
484,298,326,271,138,121,21,82
591,515,592,709,355,267,98,107
696,596,504,534,313,255,99,124
706,528,353,312,132,107,17,75
584,518,516,414,154,131,14,101
350,223,263,193,96,99,23,21
1706,1356,1059,754,388,376,42,218
240,164,167,129,65,36,5,3
3046,5177,2703,3640,1762,3033,756,3807
1011,1423,1710,2519,1527,2068,434,1626
599,579,948,1039,589,495,75,1675
285,553,318,255,219,286,0,178
265,361,169,147,134,138,20,57
475,351,420,308,118,111,22,75
563,514,509,469,295,184,39,88
538,865,368,402,244,178,0,57
393,436,314,108,75,39,1,68
31,30,4,2,1,2,0,3
156,69,14,6,3,1,0,0
447,581,306,361,171,154,5,22
220,173,139,74,24,27,7,6
1554,1798,1994,2562,1980,1984,6,1171
531,435,401,445,252,185,101,42
285,444,198,111,108,93,0,9
444,305,322,369,239,219,92,172
405,450,422,424,246,244,24,105
712,692,673,891,496,562,145,168
674,617,409,374,184,190,24,45
467,641,537,717,475,404,78,109
943,688,783,465,120,110,19,697
342,499,418,455,340,448,0,143
593,435,400,349,138,92,7,60
98,78,35,3,3,3,1,0
228,562,425,316,272,366,0,160
793,677,329,263,164,149,1,58
319,225,173,129,35,36,7,13
385,463,337,249,145,155,4,64
836,1380,1595,2166,1713,2187,764,1622
480,488,420,399,260,205,69,62
619,573,338,324,184,149,3,53
876,1060,1062,1498,964,1143,436,366
1418,1928,1415,964,600,527,41,297
534,504,337,476,394,258,0,58
913,553,298,226,103,89,0,37
113,289,64,56,80,99,8,53
248,437,260,107,139,118,0,111
418,311,226,58,10,4,0,52
193,295,193,78,95,73,0,31
656,534,511,374,204,152,38,83
2,27,6,3,1,3,0,4
445,347,390,282,119,80,9,155
421,167,104,19,5,6,6,13
684,814,555,377,208,175,19,113
0,0,0,0,0,0,0,0
154,105,59,24,9,11,0,5
551,461,497,469,240,168,13,105
349,184,88,41,16,11,8,1
152,57,19,3,0,0,0,1
1079,1317,1385,1654,1510,1545,237,899
493,571,332,103,49,29,3,165
761,842,683,632,412,375,134,100
576,326,257,103,17,20,10,25
205,79,26,3,1,2,0,3
497,398,551,404,174,149,18,98
6,12,6,2,4,8,0,1
60,16,32,30,3,20,8,7
278,247,207,141,48,38,2,51
0,0,0,0,0,0,0,0
1289,1523,1401,904,666,539,22,428
200,377,113,66,31,13,1,46
802,1003,774,1053,896,841,44,425
865,1206,554,157,79,50,7,46
931,711,648,420,118,68,7,129
36,24,10,6,2,1,1,1
389,243,213,101,27,15,0,13
549,805,424,438,576,658,94,225
259,277,224,156,87,67,2,33
855,780,597,570,336,323,5,217
793,953,509,502,403,345,8,99
395,368,240,150,56,33,2,39
22,190,8,4,14,42,1,6
819,859,628,523,482,397,2,202
708,689,470,453,339,227,4,141
194,291,253,336,167,206,0,43
564,491,512,464,268,238,65,129
1095,1636,1423,727,483,398,18,854
185,87,23,13,2,3,0,2
827,927,824,1049,644,597,158,152
349,282,233,228,66,44,7,25
0,0,0,0,0,0,0,0
751,1054,935,763,566,488,194,190
406,375,315,390,197,171,92,38
943,890,701,840,638,405,8,105
262,249,117,114,89,47,0,3
1079,1547,1430,1403,1065,1179,700,936
768,802,571,254,102,118,7,109
