Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6
0.01758848866993142,-2068.537626081259,,409,452,3,615,415,400,960
0.0008766411807077917,-100.84991365487186,,1085,537,1401,1117,340,326,697
0.018311854905340767,-3000.5619629668477,,522,597,3,854,504,577,1313
0.0042618094749666555,-412.0252907675645,,927,540,983,741,432,576,73
-0.01877311802481301,-184.6707165018858,,514,99,1202,445,67,0,0
0.023455499325232106,-3906.696609155497,,478,700,4,1226,736,809,125
0.011422379697611947,-1532.6072717145516,,632,519,1958,1635,812,465,7
-0.019022080056854657,-58.524552752840506,,205,39,344,120,19,0,0
-0.02211583690252808,-49.00764881343356,,1097,180,414,239,6,3,0
0.012878725834567506,-206.8741207203706,,871,767,741,1045,534,932,2269
-0.023062901569171443,-23.491061323395204,,71,11,56,7,1,0,0
-0.011587770297658704,-41.52970836610998,,198,53,323,219,33,0,0
0.008144225397719067,-873.2809197495292,,510,358,1596,1436,431,398,5
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0033537162242052634,-148.0143542597183,,113,63,2,50,7,8,3
0.0008406753151557294,-44.820282820329076,,786,388,1022,790,241,209,332
-0.014867476709496015,-96.28390679674258,,474,110,718,305,67,0,0
0.022022330939974,-2583.26305195801,,412,563,4,857,340,430,574
0.0076175737303053066,-76.18935976934893,,376,257,362,711,211,344,298
0.027294027137002345,-3404.6781581677074,,358,630,4,1244,805,1061,512
0.0003002061814441461,-38.04312299657123,,940,453,946,822,202,233,245
0.002512478846921224,-42.53258704855373,,873,467,1145,915,344,276,213
0.022866640791455117,-4310.749478821676,,621,884,4,1351,837,911,950
0.027218146274987753,-260.56234040534747,,40,70,4,118,106,70,3
0.005804168593209628,-488.1483599311532,,287,180,2,136,25,42,20
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.004014307912226431,-94.37312454067829,,902,519,833,712,299,353,748
-0.0009917094277644726,-40.68773096460232,,1093,495,1142,857,236,221,135
-0.009409390537612201,-13.084578577117453,,22,6,19,15,0,0,0
-0.013054659805509669,-213.73318260660383,,769,195,1422,680,189,0,0
0.015559722064502419,-657.0194855666891,,228,228,3,221,201,211,54
-0.0014014422749523085,-31.678655231157,,951,422,1126,833,205,188,158
0.0012976295845904665,-107.12834285887833,,844,426,1176,1019,329,285,645
0.004727970349911469,-219.7919983294279,,127,75,2,71,5,3,3
-0.009621352189701997,-54.28696488823936,,272,81,404,382,54,0,0
0.01711414860895098,-1447.0670334492258,,396,427,3,458,211,248,132
0.0026718245949404287,-56.21757800666133,,1262,681,1381,1257,457,432,604
0.01837871300433124,-869.4303003414402,,394,452,38,591,150,155,133
0.00029708191179991317,-41.15536387823698,,1204,580,1626,1194,338,317,219
0.007422595494747992,-69.45351172014279,,1180,800,1855,1621,726,740,685
0.00017361188415508438,-36.53822362299658,,858,411,1000,837,215,219,262
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02088673325209076,-1559.559185716999,,280,362,4,552,255,202,340
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.001807987651375798,-46.60440520438401,,571,295,715,713,177,196,96
0.02705117769521255,-8341.644674236511,,390,678,4,2652,2471,2977,5842
0.02248491034134658,-730.070538728311,,163,227,4,309,160,204,119
0.020856466744114552,-2164.886789167203,,313,404,4,705,337,402,988
0.020051549736774744,-1515.1546633900532,,251,312,4,517,339,316,753
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02331742412809188,-3921.923059327722,,546,794,4,1262,720,831,592
0.022162556813637026,-2507.8177616685402,,420,578,4,828,463,747,1454
-0.00013630822352338938,-74.02267983801579,,786,371,798,658,197,175,420
0.020813982057833823,-518.0605867499024,,118,152,4,223,56,81,30
0.02092583310228502,-2184.644102666661,,340,441,4,721,330,362,624
-0.03048502231325265,-10.704246987427544,,145,15,24,6,0,0,0
-0.02071504397227916,-99.10023271196175,,263,46,1,17,0,0,0
-0.01966378499911015,-38.13015141905778,,141,26,211,76,9,0,0
0.024678616751470345,-1593.5267791164524,,205,318,4,612,252,276,40
-0.0009865141468098733,-66.95542269734013,,597,270,1009,875,201,142,27
-0.026435468851218315,-9.339350801006361,,46,6,3,3,0,0,0
-0.0014223441878287286,-48.51954063933966,,751,333,470,592,161,129,149
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.016341603872699884,-30.579332086413746,,302,65,272,130,15,0,0
-0.016752040700201466,-124.87229496896111,,244,51,737,314,56,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.01841973041193092,-2442.4170338681106,,472,542,3,731,346,371,715
-0.011903792454951292,-162.7373159169723,,658,176,1102,588,169,0,0
-0.01500372777469261,-97.42821454301908,,444,102,748,325,63,0,0
-0.02790049225667289,-45.22420888876855,,178,22,208,58,2,0,0
-0.009144794071345705,-78.12671225878782,,252,77,184,378,62,0,0
-0.01474659013742748,-145.03928010449602,,689,161,1065,447,106,0,0
-0.006442946231101883,-7.1178362315024755,,1,0,2,0,0,0,0
0.0003032809800839072,-90.03558455174931,,837,403,1454,1168,312,288,57
0.0035597576048917233,-42.26137975833857,,1111,626,1726,1638,511,471,313
0.0017976225542014617,-86.30147492158534,,616,319,591,646,217,192,470
-0.013684489487741026,-79.70432002560734,,369,90,594,282,62,0,0
0.005017247397616501,-143.10220179567023,,808,488,1191,1495,477,493,1112
-0.0005232907615175574,-43.96417394421506,,298,138,520,475,109,61,23
-0.017081306811333245,-34.14285337661946,,231,48,239,96,15,0,0
0.011190668135194475,-851.9006169916487,,602,489,753,908,210,358,11
-0.011076468474852021,-200.40929285255825,,649,181,1359,801,219,0,0
-0.012686301718806376,-89.66303356520547,,699,180,809,427,99,0,0
-0.004560900347382587,-48.43886516753174,,262,100,50,103,32,45,62
0.0018601322989346177,-70.7216553124714,,556,288,876,683,226,212,61
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.025887502953355814,-1452.143458616299,,197,324,4,606,362,471,619
-0.9977403895589626,-72.81806695307652,,54,0,0,0,0,0,0
-0.018378404229480744,-24.45618749431123,,89,17,105,40,7,0,0
-0.017613324922180096,-49.80407143315201,,416,84,429,155,23,0,0
0.00045281733416544043,-48.43828903157573,,1440,699,1602,1391,343,351,482
-0.027954709165455737,-22.411760264033646,,522,64,93,40,1,3,0
-0.010919667650063598,-103.05733872291265,,618,173,1031,696,120,0,0
0.0026837667951123156,-113.59816628090172,,364,196,564,375,117,86,11
0.006474179438039131,-193.28538720153256,,1000,648,2146,2246,1001,854,1875
-0.0030145307667746825,-258.7616877939708,,580,238,977,415,153,52,3
-0.027643029015052136,-50.68530897061315,,67,8,127,35,2,3,0
-0.019174927999352685,-76.48655075298983,,208,39,388,126,26,0,0
-0.0037817408087119555,-228.04637076371623,,909,360,2299,1234,382,239,15
0.005333534226383526,-39.983237749094364,,1025,629,2015,1824,706,609,461
0.04168620970818626,-2477.120941837106,,11,38,6,1295,210,457,6
0.025814517460399772,-2603.2067496951604,,303,497,4,969,583,675,404
-0.011939522739891482,-208.04032637414096,,825,220,1361,718,217,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01419526781167011,-88.68842815851556,,601,144,670,564,28,3,1
0.006117401447270774,-237.66313963543405,,716,456,1171,1337,607,604,87
-0.015788286702004314,-33.42194542009727,,402,89,325,155,22,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.004814841008740358,-27.61440287675589,,346,130,308,185,46,50,39
0.001970902178926057,-43.93534451099715,,773,403,687,813,229,235,236
0.0006549633221315701,-86.20558236502558,,1052,515,1494,1068,351,297,589
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
-0.003477416038957055,-44.60557681382125,,440,176,366,260,74,71,16
-0.014023330677958065,-44.12515917880235,,194,47,272,127,29,0,0
-0.9977403895589626,-2.069644089115828,,111,0,0,0,0,0,0
0.005492661141903827,-273.2548472140804,,1198,740,1893,1239,453,705,305
0.007745467556000446,-351.9267795359419,,351,241,545,927,236,195,7
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.01441910011382757,-54.28938604120271,,6,5,3,16,7,11,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.014903398040008165,-106.54186910992199,,508,118,729,300,75,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.034971661192193575,-625.2467256271195,,57,145,5,241,234,216,11
0.004571261231806191,-98.0666735129308,,543,321,745,792,223,327,699
-0.014271648872719155,-29.863135366800687,,295,70,275,166,19,0,0
0.004844792641264133,-33.88975222676937,,538,322,805,774,310,271,198
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.005761061163633147,-79.4369386744722,,864,541,1522,1544,573,557,253
-0.004526681783908058,-293.11989980912983,,1112,425,2418,1671,340,113,0
0.0006797265357622519,-129.6529099278934,,505,247,915,622,217,201,24
-0.014808890973476433,-41.04524681536897,,265,61,339,211,17,0,0
-0.012407259770913812,-170.8008614235094,,644,168,1208,621,162,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.015133077689744198,-42.43996929722943,,297,68,316,129,28,0,0
0.0027382755687498793,-121.42150535580137,,954,516,998,1097,336,369,107
0.0033418475403124382,-44.69063305155458,,1097,611,1374,1426,431,411,541
0.022474786839402447,-3436.1810196777033,,449,627,4,1103,526,421,846
0.001265626582575166,-37.32774243500622,,774,390,701,656,202,194,185
-0.016225194718088372,-208.70410455084044,,765,166,1502,596,117,0,0
0.006878844444023796,-256.5821659314444,,399,263,341,326,82,120,10
0.016542656467037627,-117.93668933528099,,17,17,3,54,29,15,3
0.002346527336697339,-552.4932163649057,,893,474,91,1356,410,743,368
0.022362718754049757,-3545.820030021654,,557,774,4,1129,681,816,934
-0.0030067560029290712,-34.52087921803131,,672,276,549,378,112,105,61
-0.0005184744171884237,-36.58058487328155,,691,320,552,487,132,165,151
0.019072607566538387,-4414.206389562686,,734,871,3,1232,502,388,495
-0.016946913629575972,-123.73445912691922,,508,107,918,359,60,0,0
-0.014848172470988574,-163.4199001314585,,562,130,1149,498,108,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.004676497271567547,-78.3868219482462,,663,394,569,951,309,327,451
-0.00017800597254575634,-115.67585395745299,,479,225,253,671,138,128,55
0.004394264784207647,-66.19702938175443,,785,460,810,1084,343,347,529
0.0024296456363584497,-38.56751510663436,,950,507,1258,1420,392,316,311
0.0013517623815284033,-374.0828931940074,,2198,1114,2879,3214,950,842,64
0.003323787865422384,-117.485051686761,,1437,800,2247,2051,747,636,208
-0.012528864842286488,-92.83597041478187,,461,120,746,368,88,0,0
-0.0023158183226128547,-51.17504851815403,,865,367,987,714,168,140,265
0.041809805482550186,-2115.536282108339,,22,77,6,1185,404,440,23
0.008447297387979755,-955.6581722365142,,420,299,3,254,50,43,26
-0.02278470968788514,-24.736951720874814,,528,84,203,67,8,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01328319433406078,-126.19589578106735,,599,150,1037,511,108,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.005117807072388222,-89.42208756158833,,243,147,58,266,116,169,216
-0.00031379071146334916,-69.24602405452848,,568,265,674,439,154,142,326
-0.04593185986050243,-15.873263456568594,,426,22,18,4,0,0,0
0.0019281862679714394,-169.854031629084,,2261,1178,2351,2445,776,788,226
0.00595531110829064,-386.54754958983347,,243,153,168,912,165,129,11
0.010591457184000098,-11.436381115279652,,1,0,3,2,0,0,0
0.017589765650243273,-31.179541541465596,,5,5,3,11,8,12,2
0.020415981568000674,-3822.304868523582,,570,721,4,1121,520,594,1310
0.001816949574846801,-206.72688749080177,,307,159,457,1050,195,111,4
-0.015548599342844631,-140.7831237823614,,547,123,909,356,89,0,0
-0.01737731304694321,-134.98841509997814,,557,114,803,270,69,0,0
-0.013228097727067529,-86.96405712989888,,401,100,621,299,73,0,0
0.0026474004690991383,-274.0808476980578,,157,84,505,212,68,64,0
-0.023122115790115763,-23.091112848591152,,926,145,200,100,7,6,1
-0.0071416597509361334,-21.35375382147543,,68,22,14,22,1,0,0
-0.018456118438615603,-90.02261772772405,,237,46,414,132,37,0,0
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
-0.013007727248182086,-157.95698214118886,,691,175,1333,685,138,0,0
-0.010186374386904073,-54.74225814243616,,449,130,449,368,76,0,0
-0.013558353649332926,-25.710617974484013,,251,62,191,120,20,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01845024254853146,-22.87442860823741,,139,27,119,46,7,0,0
-0.007552668267055533,-77.52237927322707,,165,54,158,319,79,0,0
-0.005078495316858081,-6.262424722414815,,1,0,2,2,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.028035970505667494,-3043.012992310453,,188,343,4,1119,712,862,53
0.0015770893180797126,-121.00304326979332,,516,264,688,622,228,218,18
-0.006808032438190417,-5.213090004690383,,1,0,2,1,0,0,0
0.00014132641751970435,-81.8143324078895,,991,474,848,992,270,257,69
-0.006627588533630899,-42.45434176848286,,265,91,105,109,28,31,77
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.011495888774598818,-625.4299077290563,,288,237,3,195,69,116,137
0.02044497007128989,-2788.885383443985,,434,550,4,872,435,364,754
0.011092809650612517,-84.06774028463568,,1003,811,1455,1774,885,1319,1567
0.00888379185377524,-161.3553303076404,,732,532,918,2328,1063,791,923
0.020744783025547414,-2242.117786970929,,385,495,4,730,421,484,964
0.00427908284870912,-140.84273970139452,,1069,623,940,1554,498,522,893
0.03400218010466831,-3416.8941577273044,,164,398,5,1296,832,724,23
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0051585476819083955,-236.26147257561172,,926,563,1021,1642,617,584,105
0.00024101095720711766,-49.30277147699904,,714,343,790,782,192,185,72
0.03213499266879626,-70.41809510261284,,1,2,5,69,2,0,0
0.012035955829908941,-198.0451348764184,,87,73,3,51,25,21,0
-0.008134247051491506,-193.1620971744654,,545,175,1112,1003,282,0,0
0.008145368492314713,-56.949047515211554,,761,534,1452,1493,758,587,944
-0.01939323665379177,-151.64754441910046,,90,16,32,298,21,0,0
0.016780203596240648,-47.099257297890354,,12,12,3,22,17,29,5
0.019206425754480515,-2639.665058308134,,529,631,3,803,413,415,686
-0.9977403895589626,-9.147972565239852,,59,0,0,0,0,0,0
0.001893316818317584,-92.2259674585026,,2031,1056,2518,2213,735,615,1053
0.0046462380511190764,-180.45486807409495,,439,260,528,539,167,119,9
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.003663004143123351,-295.93046720482494,,652,369,1050,927,231,187,10
-0.016112154967852402,-29.67105152067861,,746,163,277,195,14,17,12
0.002037950132367979,-34.650100572034916,,993,520,1184,1142,353,305,343
-0.015264047146380345,-141.20234831045792,,678,154,1097,455,94,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.022924253821903502,-655.3796559991565,,163,232,4,285,272,345,270
0.005607638649771252,-86.97281448337567,,308,191,348,494,151,257,67
0.0018942695101557688,-34.29991698544079,,501,260,566,488,164,161,206
0.0040947381380494596,-61.435672476967724,,751,434,755,1087,366,299,415
-0.013397163825037639,-149.51844142005115,,526,131,970,452,122,0,0
-0.011209474043669235,-112.26050139065785,,609,168,946,569,133,0,0
0.017875351210081773,-288.8423953379134,,647,725,1211,2969,1884,2653,1785
-0.01700304774955735,-40.986127547128234,,574,120,406,169,28,0,0
0.00481918891814841,-552.1047457333349,,629,376,1232,686,280,205,5
0.012896374376219644,-569.1135728102727,,1007,888,2466,2793,1900,2098,692
0.01791925312970579,-253.25094381002006,,872,979,1634,1628,2037,2677,5053
0.009910245743902188,-64.27220513550364,,727,555,1850,2722,1345,1065,861
0.0024534235891578333,-20.317883846157617,,25,13,18,26,5,2,5
-0.016371769079987917,-25.317863541582156,,360,77,225,114,16,0,0
0.0034197243038153096,-98.01280688755699,,315,176,448,326,87,96,13
-0.014650676873867115,-69.93631453065832,,528,124,715,353,48,0,0
0.002230780793900624,-43.8118596566213,,261,138,323,255,79,100,208
-0.015526943646919492,-136.45731903987107,,565,127,809,307,90,0,0
0.027602415411719358,-3063.696351567188,,210,375,4,1177,600,378,549
0.02351185984432796,-2347.6833536388463,,370,543,4,831,504,608,528
0.029773898780208315,-610.4671469497102,,89,176,5,275,141,158,13
-0.005183948757831839,-137.59253096881906,,482,178,679,345,102,32,0
0.004355824264401526,-47.45600892079876,,502,293,656,720,250,248,117
0.005145877162473414,-63.529258857535034,,960,583,1569,2128,595,532,438
0.023663968905823583,-3007.869617961988,,376,556,4,1029,531,442,608
-0.0008522218971749491,-34.6079229996931,,872,397,1058,928,208,174,205
0.0005379631294696768,-38.537149013589996,,876,427,1144,811,282,220,175
0.000407496490155495,-55.25573951649534,,316,153,362,267,69,52,12
0.018456314263207357,-3029.8880130907505,,515,593,3,866,604,565,1389
-0.015350594524805364,-145.5031452772111,,737,167,1183,494,97,0,0
0.0005582547406244814,-54.82434046075142,,1052,513,1679,1272,356,283,441
-0.013383626974375694,-73.29491034859879,,307,76,450,211,58,0,0
-0.017836132803352254,-145.29514404018752,,360,72,910,355,58,0,0
-0.01765070575913048,-113.0623897003705,,431,87,871,439,31,0,0
0.0026547423326056018,-132.2724582086028,,687,370,524,738,248,278,682
0.002760552541096149,-98.94635692395865,,803,435,1019,900,298,331,719
0.024535387026448297,-832.058011907936,,127,195,4,364,110,129,32
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.019199260811918986,-2892.8571773687922,,548,654,3,860,395,499,923
-0.0031711771594541754,-30.22993403257793,,742,302,770,538,144,87,82
0.004391150755221448,-80.97405639743157,,777,455,794,776,370,309,623
0.00324531636747184,-120.4276152261888,,453,251,240,368,147,242,549
-0.01971660850596962,-102.14646848586263,,528,97,659,198,38,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0001530346959894486,-110.16963391043078,,97,46,2,36,3,1,0
0.008762035013324888,-987.1215827638467,,302,218,634,2158,435,557,8
-0.01563529766498235,-73.95396540827241,,569,127,647,267,51,0,0
0.016605032126494255,-3163.5166176500275,,482,508,1514,1924,763,795,1
