Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4
-0.004481471890071118,-28.71347878805431,,1046,1155,100,312,154
-0.016664093414625866,-89.9004159245748,,14,11,4,41,0
-0.010431711914752256,-26.888229946697688,,793,759,48,162,84
-0.01832999160851458,-31.070805375531407,,352,278,27,108,27
0.05050008862458465,-1538.0614438551127,,703,2905,205,3,420
0.008871775064508886,-57.98087529353189,,168,255,17,0,7
-0.011792228446153824,-58.86428968955986,,634,587,80,219,55
0.07651167491834664,-3872.1153044383123,,667,5147,289,13,2044
-0.002631764312660865,-35.9295280348275,,1368,1579,154,586,318
0.0075513067710783815,-112.46849766646858,,1564,2306,240,1031,928
0.005968421113061979,-73.68713812015919,,1752,2487,220,801,649
-0.009112537650021988,-25.296370245140636,,686,678,67,163,59
-0.012082011891992974,-24.225538509041474,,535,492,33,37,18
-0.9999999,-36.79562732140509,,151,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.001694157766079546,-28.84585039431363,,274,323,39,210,118
-0.009795668945903583,-19.96226547860734,,156,151,18,59,21
-0.008464842565869473,-20.43755036540367,,256,257,20,89,46
-0.013195158309195336,-21.591495140775777,,977,875,56,100,50
0.0048793091520464285,-92.46492443508409,,430,594,111,1058,722
0.004261172832973612,-34.01445690697694,,528,719,77,440,306
0.07399046733997923,-2552.7524769679485,,469,3406,274,12,1343
-0.0058462290187354755,-30.901099200979772,,689,736,65,287,129
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.005702228027705152,-53.05918005234659,,993,1400,118,356,293
-0.014638898077641342,-25.10400310721397,,406,351,32,123,39
-0.021067372336632986,-36.66801888172649,,428,317,30,139,32
0.06924973584752293,-3402.5407779103425,,691,4479,286,9,1453
-0.009330197112935321,-32.42920242937817,,488,479,52,238,85
-0.0022407529280046978,-30.529876669778297,,1136,1324,123,328,169
-0.013321092143260417,-33.56060617396407,,698,623,56,258,91
-0.041424015081581576,-16.7369859109913,,319,145,5,15,1
0.05043508043935679,-1599.8212353127303,,632,2608,116,3,425
0.0043027707275528375,-47.28150258687305,,898,1224,108,514,397
0.007465145879003764,-74.92266822195072,,1171,1723,141,614,559
-0.9999999,-5.355563945586862,,56,0,0,0,0
-0.028846589832286648,-57.392382335477485,,319,196,25,68,4
-0.011617137455124242,-38.6372520485847,,689,641,70,255,85
0.05545492063253794,-2011.7800877135774,,680,3165,168,5,606
-0.019538325578954067,-49.40225570298108,,437,336,40,143,29
0.008363085200497403,-131.48781077410297,,1652,2483,180,720,757
-0.008803337415809761,-29.543131050963602,,969,965,64,145,91
-0.00276355660442657,-22.17715562233216,,70,80,11,40,22
-0.009249742427286363,-25.550141780778155,,422,415,41,191,77
-0.024062057844821207,-83.63213087275925,,267,184,35,98,8
-0.00018714280204688155,-43.14722856924983,,901,1103,79,258,190
-0.011592155787837906,-27.011544614211136,,545,507,53,84,18
-0.01631139813831063,-31.888466042561546,,354,294,33,107,24
0.045157017182888864,-402.11449537286825,,282,1025,83,3,119
0.059953320233219615,-846.1345820383965,,316,1638,187,6,351
-0.033986819274716695,-43.840069475233015,,359,195,18,52,2
-0.006399177138302043,-52.28015853323387,,1856,1958,174,657,277
0.003540994806179529,-37.2630055974495,,880,1178,114,450,322
-0.029322815374632792,-81.19873209255289,,471,286,36,117,9
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0026153932504147876,-52.3827941756187,,928,1215,103,526,399
0.0674025549317483,-1689.9400089955463,,364,2257,123,8,762
-0.02462588048321086,-12.534175942431474,,12,8,0,3,0
0.04645525899672361,-1146.5971741957505,,608,2280,151,3,289
-0.02618617874872164,-39.55605453266138,,262,171,20,53,4
0.002147491718174595,-119.6180763496144,,2728,3533,253,780,666
0.06410462564648212,-359.6602610155383,,136,779,150,7,203
-0.003569983566301527,-24.198745994022808,,201,226,24,136,75
-0.009045475061776647,-34.98238579876555,,748,740,78,241,93
0.06619696476170045,-1745.5781117838771,,423,2548,147,8,761
-0.0031789146004676,-31.395281771532545,,838,955,75,314,188
0.004620400107376357,-31.108273422173617,,650,893,104,421,279
-0.0059121344134015485,-31.697623772288875,,381,406,51,233,101
-0.006106355378555856,-24.193555775940688,,430,456,36,160,78
-0.006815793663015756,-84.07157984057417,,1570,1639,85,406,274
0.003816498377914055,-42.441813138029104,,1289,1737,175,490,355
0.012782561979244413,-130.7137569244378,,1854,3099,286,1397,1363
-0.00010649738219551709,-43.02200880924369,,732,898,100,553,333
0.007670580335137994,-103.06665240495255,,1445,2136,166,615,630
-0.0013346970219873366,-34.63722673388455,,942,1122,90,191,143
-0.00905791234176571,-24.930419630348503,,427,422,44,148,56
0.056005559912523706,-929.314026710902,,352,1660,133,5,329
0.04822008367625624,-564.1696427720472,,429,1678,97,35,320
0.04736709774294004,-1098.307280140359,,474,1817,71,3,281
-0.015133434044500696,-30.459706055415307,,493,421,35,188,67
-0.024296331821192584,-69.841917864714,,314,215,32,141,22
0.06612322778824034,-2889.4871623354975,,703,4227,227,8,1148
-0.029144675071508676,-23.46871554823738,,247,150,3,2,1
-0.027179063496259002,-217.34656576515786,,772,494,87,348,41
0.03917069503747715,-680.083702242466,,461,1451,84,2,148
-0.049740232346436444,-10.886967319955065,,442,164,4,3,0
0.002038456387441461,-28.30166723237327,,617,797,72,244,164
-0.009296982406168655,-24.48502869883778,,470,462,46,171,67
0.06911788732523923,-1758.7028958557491,,426,2752,194,9,852
0.0031704441771988863,-84.49861188270394,,1330,1765,120,594,486
0.026832242542554206,-8.263052891329439,,2,4,1,1,0
-0.0011956244718577345,-36.095861426352045,,1600,1912,195,591,328
-0.034903073556729364,-22.63497457276561,,30,15,2,20,2
-0.00980422666338529,-59.586177679100565,,666,647,92,307,93
-0.0026489030303571397,-28.219993720678552,,345,398,44,275,145
0.0033926587519823503,-50.05278564980275,,1454,1940,202,695,490
-0.007437342946801332,-27.568229597787166,,520,535,50,256,116
-0.9999999,-10.54854851360611,,111,0,0,0,0
0.023509472063366458,-103.96793499704928,,649,1403,178,543,831
-0.0015106619766247671,-2.7801893266768825,,1,1,0,0,0
-0.015800113104528574,-77.1777042470946,,503,423,58,336,101
-0.0022687070222799184,-34.483360884616005,,734,855,86,347,200
-0.03952826074328597,-5.586323724071398,,1,0,0,0,0
0.012395935801231113,-160.47213339673894,,2012,3332,298,1391,1239
-0.012684333602877237,-27.4933904221135,,382,346,37,118,36
0.015025894777047247,-130.41588745182247,,1070,1887,157,941,1091
0.003934193337474817,-71.54380362789509,,1293,1748,136,450,411
0.006146718325645403,-58.52816627103286,,918,1308,105,222,228
0.017090553909673286,-41.26153034267153,,93,172,15,0,6
-0.017740159112774937,-38.530771681147705,,523,420,44,115,22
-0.01023347095280112,-32.487181642756525,,1059,1019,68,251,132
0.007178964672634801,-49.42121718507729,,1380,2016,219,665,505
-0.006190210667237244,-23.714925511479624,,446,472,47,159,74
-0.9999999,-231.51409034883497,,227,0,0,0,0
-0.00164552376807713,-41.28172657547121,,1383,1635,144,497,269
0.006803368606899728,-38.59161284987677,,255,369,54,487,346
0.002696231277334242,-57.09915390087611,,1077,1413,107,460,341
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.010098321328423435,-68.48009333801544,,624,602,84,459,168
-0.028012702653153608,-114.52432510433569,,279,175,37,93,4
-0.02144818999948516,-27.255444018019364,,250,183,18,67,13
0.011100249072712273,-65.25141353505971,,691,1109,104,449,363
0.0018520738871778868,-30.9670906898494,,951,1223,119,350,226
0.06460951396878288,-2700.6229955490517,,698,4048,225,7,1036
-0.036207746383853226,-91.6850319726186,,184,94,19,56,1
0.01681897140154466,-163.63362208418798,,1633,3007,278,1799,1908
0.0007565142658538448,-25.843099041317945,,680,851,80,189,122
0.007581002500338591,-41.45253302354684,,501,739,97,486,372
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.018163037733263658,-18.42925974754663,,277,220,16,57,17
0.012512053281366661,-70.9648276602187,,542,900,67,205,282
-0.017495607837573722,-36.706224350156305,,313,253,30,115,27
-0.011638462766886164,-45.156793424272806,,523,486,60,271,90
-0.0007329885287283323,-31.47127763525602,,1163,1405,138,458,252
-0.03761778239687672,-18.001016491071532,,132,65,6,8,1
0.0540392842943934,-831.3089620170242,,321,1444,73,4,280
-0.005859599980036074,-28.700679581303497,,139,148,9,39,24
0.005052773724971906,-31.314449140312547,,206,286,31,197,156
0.0019806333623255063,-35.050758229316756,,719,927,93,402,272
-0.005053810769356137,-25.593547451744193,,883,962,78,248,133
0.0038373306722380715,-80.08310423998341,,432,582,113,715,457
-0.03379914688181964,-18.624051077750803,,97,53,5,13,2
0.00361053226669679,-51.37543577260583,,687,921,65,138,151
0.002192783163380914,-40.641372628136125,,482,624,77,586,356
0.056116843956658016,-1067.3609819968658,,419,1981,188,5,372
0.002114404101649997,-50.009717133099024,,1545,1999,198,786,531
-0.019172912801788306,-82.49737224849035,,595,462,66,217,35
0.00440493003510076,-39.83792325183268,,910,1244,116,387,298
-0.0026646121671568207,-27.679788220101948,,742,856,70,241,148
-0.02313851726127483,-29.545181450809984,,302,213,22,46,3
-0.001277313880801944,-27.52560130089739,,1089,1299,130,301,163
0.0004800512410244656,-52.3231739299112,,1145,1424,103,316,256
0.011824575487184113,-72.17437861121945,,787,1285,109,316,373
-0.025020231956709552,-13.840000997140908,,94,63,6,5,1
0.003259504506291232,-67.96793152255324,,1066,1418,119,518,435
0.014947783028096212,-22.190100127145683,,49,86,20,14,12
0.053249475667069356,-1821.3297084188243,,598,2640,108,4,514
0.0010096669785005707,-34.12900694498481,,660,831,109,410,221
-0.0004106176394390046,-28.623249807207863,,803,978,91,286,180
-0.007103767273605356,-19.534264315896536,,468,485,40,120,55
-0.005360543994952838,-45.81288734664542,,687,743,87,497,236
-0.003598083832420956,-32.515434937603416,,477,538,66,266,129
0.02800467746465374,-177.0626660580186,,360,867,85,256,384
-0.013275648160242272,-56.97038214635551,,434,388,58,227,60
-0.00442241790449909,-30.56120473267373,,1064,1177,98,298,174
-0.0018171144168240717,-41.92114959556835,,754,887,99,609,327
-0.007964094694783602,-28.162040552733338,,556,564,64,187,66
0.002006626916114124,-43.134366899381654,,875,1129,96,337,263
0.0014611310182747932,-51.8649143055218,,674,858,56,147,157
0.0327364809062663,-197.55096049936355,,355,958,66,152,296
0.008270395789958581,-91.63344482002131,,926,1389,102,277,361
-0.010429995485275286,-49.375715225306756,,780,747,95,232,57
-9.237194608024187e-05,-64.18772076013903,,1523,1869,159,1023,637
0.013342544803897224,-76.21569657292264,,1022,1731,190,834,833
-0.00028849683332539313,-24.59654620180455,,301,367,44,159,90
0.029077638502239826,-44.009805336260555,,85,210,39,28,45
-0.014477066195245906,-21.028127662760916,,990,860,54,117,52
0.013259037978791584,-110.89097972242132,,1243,2102,180,1057,1047
-0.008488773258353245,-28.26879233108255,,655,657,68,229,90
-0.0021783252064844607,-38.0576109498971,,775,904,61,215,153
-0.0008329802379576888,-36.85103397564903,,829,999,87,392,221
0.012772088409544236,-71.82512077369329,,574,959,84,643,654
0.0045380770688094015,-61.95713547250125,,1175,1611,127,371,311
0.044756119012215136,-1618.6685548967534,,725,2610,105,3,357
0.0343931943567598,-407.6573299878942,,804,2257,150,293,605
-0.0013253598965887294,-42.924276590365835,,1003,1195,85,237,183
-0.02064869795985692,-68.2537914923551,,283,212,34,134,26
0.003698178970901074,-36.73854059048855,,455,611,67,512,339
-0.009633908646626044,-25.8501353355013,,663,647,60,183,74
-0.013736749268760728,-31.98483420201291,,739,653,59,209,70
0.0033428940245881734,-58.21217251957704,,1093,1456,110,305,272
-0.018221615265326233,-20.883308252428073,,258,204,18,67,18
0.0018717006583151103,-90.26166656553465,,1237,1591,96,388,341
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.03971327470660384,-8.890308604218987,,262,124,4,2,0
-0.028423244379601288,-8.133726807255456,,41,25,1,0,0
0.04903708864999002,-658.3139976161815,,323,1289,56,3,194
0.003888715780271032,-56.91963778853947,,860,1161,83,301,265
0.07472110728200915,-5500.588436400679,,916,6771,469,12,2584
0.0007592019647221513,-38.41068357199476,,1066,1335,111,332,224
-0.004332571101094869,-27.262129570076947,,961,1065,91,300,164
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0007671007132185699,-30.32006244323272,,1029,1289,134,251,139
-0.0020956579766138114,-27.65654543395542,,686,802,63,168,113
0.056158427547133044,-2074.2465816204285,,742,3513,227,5,641
-0.021832780095208493,-10.246991504465004,,8,5,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.012260215271870323,-63.20659170156562,,728,1201,179,919,653
-0.03232762482608463,-46.351397144705174,,8,4,1,8,0
-0.01599542772229573,-47.40733202756968,,364,305,42,138,29
-0.004183835609570028,-36.386043204483975,,898,999,74,345,209
-0.013317319264252473,-32.43601246884895,,293,261,33,122,33
0.057574339964223134,-1518.0736722353995,,497,2434,124,5,513
-0.0024343451659968396,-25.115390753209596,,690,800,73,231,134
-0.0033470223652085664,-28.8757975064761,,435,493,33,149,101
0.00567843320776388,-66.54979461798676,,886,1249,92,420,390
0.010128752809210769,-110.58020414253583,,1062,1665,114,475,519
0.006400309517144425,-70.7613624881533,,1669,2394,216,569,490
0.05236111176604161,-1484.331112557656,,580,2507,147,4,429
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0030415446858825315,-32.16457545427384,,274,313,43,258,126
-0.008187678971243853,-17.317667304229577,,132,133,13,57,25
-0.019169288105745006,-48.838735570192306,,506,392,45,165,35
-0.0018007953618028186,-28.595666244234998,,944,1112,122,248,112
-0.031656604248778954,-13.75013662709436,,79,45,3,7,1
0.05418534836973671,-1380.0593700136992,,576,2601,193,4,433
-0.002261702449313425,-25.99027341074039,,380,442,39,211,126
0.008742807385015459,-53.91483792802923,,513,778,59,433,373
-0.0035460599530618272,-33.23038663475393,,1042,1177,105,424,215
-0.0043983518080189556,-53.8828971040528,,519,574,71,569,286
-0.0027479692405254254,-27.790968816484625,,951,1095,91,163,103
-0.006489817786193642,-21.576192236539836,,674,709,67,175,75
-0.017182693094124075,-78.57612923649626,,925,753,87,410,102
0.013965340162971674,-92.91204119705608,,674,1159,98,350,481
-0.0024017940595360207,-27.221451651722617,,879,1020,92,323,180
0.030542043234058205,-7.374216309628369,,1,2,0,1,0
0.010634713889237469,-166.86625832243038,,1821,2891,208,897,962
-0.0037837294498428956,-41.576649471211155,,885,994,113,466,231
-0.0005857749777310149,-33.03977577802448,,1060,1285,133,540,299
0.06742899190850704,-4346.229366183934,,910,5647,342,8,1680
-0.01465930728518196,-34.87932551815112,,131,113,20,60,11
0.004269332426071548,-93.57551726102528,,750,1022,54,138,198
0.01918169407623021,-193.81929174832175,,294,573,31,0,27
-0.0006026760546000579,-46.07454227341139,,1227,1487,139,406,274
0.002292866248406431,-33.309263585270386,,524,681,53,180,147
0.0030499060591328677,-119.99894458263852,,1564,2070,127,374,418
0.06373628913713457,-1727.330384001635,,482,2737,202,7,703
-0.03664839716822251,-13.696485278751053,,458,233,12,9,1
-0.04959825945012357,-19.090665797900463,,1138,425,10,4,0
-0.06472262954570254,-10.706963521408595,,253,65,0,0,0
-0.9999999,-13.306367689288425,,160,0,0,0,0
-0.008698740312481903,-29.26615501969092,,295,294,35,183,69
-0.004383457593994802,-34.953256876812446,,1005,1112,87,302,187
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.04693475502879225,-476.8461585728697,,187,709,9,3,133
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.01920663110285985,-40.655728428857486,,363,281,32,138,32
-0.02029806529635115,-30.651178017069903,,195,147,15,92,24
-0.035617568334438104,-11.438603378805125,,452,236,9,4,1
-0.02142334384211994,-380.1585226023326,,1401,1030,25,0,13
0.005041922783276359,-130.83353173444746,,2042,2835,199,699,693
0.0012854605267842408,-46.5730556595347,,329,417,23,59,46
0.009884786672965915,-17.647706905465633,,13,20,1,0,2
0.08174986646036467,-4859.254018137223,,625,5469,387,17,2914
0.06410517622266258,-2020.9439088692818,,551,3157,206,7,808
-0.05953956307172166,-7.353695809431396,,228,67,1,0,0
0.039193992435052886,-192.06271480170307,,152,478,31,2,53
0.03499132672768783,-513.005025893839,,771,2196,143,377,1939
-0.9999999,-72.76137147728525,,73,0,0,0,0
0.07111273056924163,-1715.566068103764,,416,2820,175,10,889
-0.010352832013109041,-24.185358743980395,,761,730,50,173,82
0.09442552645381785,-5166.332028217153,,393,4661,561,32,4667
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.013784694421408483,-57.264427146925726,,425,375,54,245,71
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0348606810435653,-306.77425936919934,,209,593,20,1,65
0.059089095926880456,-464.13639128659594,,180,914,91,6,210
-0.014315598557841376,-76.15373566589665,,584,509,73,323,93
-0.010720834558415023,-33.05461841914642,,349,331,41,164,56
-0.005904562748969111,-72.28482600173456,,307,327,68,336,137
0.004528987489778949,-82.20606468814248,,1206,1653,116,629,522
-0.027060866282115712,-105.82745445953428,,320,205,37,164,22
0.0013621127994227758,-49.35867402694193,,557,707,109,533,297
0.004545581906399515,-25.556232901924812,,272,373,48,262,162
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.025175960683261427,-161.86692536779321,,146,328,8,1,27
-0.005860416682111246,-18.639872201942822,,100,106,13,61,27
-0.018694865961317603,-58.89239586353952,,414,325,43,169,38
0.05772365237751027,-118.71158261094766,,51,250,15,5,70
0.06467790233911243,-2445.9573233837987,,585,3398,155,7,949
-0.014435233223568643,-26.761205720545334,,282,245,25,121,39
-0.0341114585692161,-102.67430266134413,,279,151,26,83,3
-0.0012116396161174934,-30.259184192764955,,950,1135,95,259,168
-0.04596508535236565,-14.985230708852184,,454,185,4,3,0
0.07446984319201262,-3029.4690579971048,,526,3865,284,12,1563
-0.012733837171395757,-35.54174306762373,,388,351,40,189,63
-0.02686256776881784,-46.87308360538236,,175,112,17,53,5
0.0631520298832706,-95.08147385785341,,43,240,33,7,77
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.031324762976485225,-9.426470775230026,,4,10,1,1,4
-0.0015106619766247671,-2.7801893266768825,,1,1,0,0,0
-0.00451089498468219,-36.99908013832235,,588,649,43,198,138
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02553764970019403,-65.36496094190223,,275,183,27,116,17
-0.0023064353036846954,-34.363963869662314,,641,746,58,311,198
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06236870127503276,-1453.2611888290467,,476,2616,318,7,589
0.008457308892102847,-46.05394256412363,,889,1339,134,522,427
-0.02111082461797559,-45.24318248808963,,351,260,30,132,26
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02431186433595878,-40.37610463438574,,333,228,26,61,5
0.007915805562391316,-57.11313620625145,,568,844,62,149,187
0.004019486147637111,-54.42265167219069,,919,1245,124,465,278
0.050673054169351625,-78.38726845354445,,66,273,37,4,40
-0.02901712009616161,-73.31411908896203,,257,157,25,91,9
0.0026821282772562663,-84.52863802830042,,1122,1472,151,944,686
-0.014767718826360882,-38.410039420739494,,222,191,29,102,24
-0.033192755480735546,-85.85515565769325,,209,115,22,63,2
-0.03362141036170142,-78.49009670599759,,201,110,20,55,1
-0.020531001226171866,-71.96351956278197,,542,407,54,172,26
-0.008730069952228203,-42.39503524710308,,407,406,46,310,137
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06215875684129847,-62.90096934681392,,26,142,31,6,53
0.037553749199949214,-13.162968870098421,,1,3,2,2,1
-0.011694124612132588,-19.57039477360834,,224,208,15,28,13
0.059948022464662284,-1295.654644753013,,364,1887,113,6,481
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.021871666137233552,-84.02205043707127,,565,411,54,231,45
0.0127314706932641,-110.6768692456259,,1182,1973,176,992,1037
-0.004461104874228341,-24.833637364772557,,670,740,78,241,107
0.053896715350051964,-517.9490829651103,,227,1018,74,4,192
0.0682855187290792,-37616.461274975765,,6034,38222,2910,9,10932
-0.00847866254455567,-30.162727426654328,,569,571,65,164,55
-0.0306906153993687,-38.14719113082487,,120,70,11,34,2
-0.030074700362958444,-38.70599207197067,,190,113,12,59,7
-0.025725616236065164,-62.1683598135104,,221,146,25,61,3
-0.0006941781464970161,-26.42014053496207,,857,1036,98,173,102
-0.004648535086944067,-21.91185740886196,,329,362,42,87,35
-0.00012440711274520119,-38.7143208135241,,1130,1385,128,486,273
-0.025288683400055856,-63.425030108180295,,286,191,29,80,6
-0.016335923806423267,-49.391260492792206,,1068,887,85,303,83
0.007032015588489495,-48.208494369803745,,979,1425,149,478,398
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.00608812099687059,-35.51779923724639,,424,450,57,199,85
0.037088322649744515,-337.88255047120253,,493,1477,135,20,150
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.011069153371455136,-16.374610760180115,,35,56,9,5,5
0.04720996838513434,-21.964384062713627,,1,3,4,3,4
-0.018856088187258566,-16.96159181042957,,234,183,10,17,6
-0.043509274167008054,-16.87631384651131,,3,1,0,1,0
-0.002240246646873836,-25.0520884060655,,367,427,54,129,57
0.07101120687253594,-3054.2587221226877,,642,4341,249,10,1410
-0.015397386858997067,-21.411076741851524,,506,430,37,94,26
-0.009266889500781044,-27.08516577542251,,571,562,61,126,34
0.002963873154849683,-6.663640398237713,,4,5,0,0,0
-0.028803131362608474,-47.797108932958295,,443,272,26,93,10
-0.0014777044813825187,-27.39402470608461,,749,889,76,173,103
0.08084174734839088,-4243.874766594382,,625,5351,308,17,2538
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0018791221728593202,-24.93339784366673,,434,558,64,111,67
-0.020558221520206088,-27.812297278002106,,6,4,1,5,0
0.059117103215022004,-1737.136297902815,,596,3029,228,6,612
0.03428407967010336,-11.810904608337019,,6,16,2,1,5
-0.01970888911636125,-44.976989956669485,,234,179,26,91,17
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.004376717955153055,-25.085531552755725,,456,505,36,136,87
0.05586994918541009,-354.2590168529607,,167,785,69,5,154
-0.020064861817169117,-37.33540385821518,,259,196,25,63,7
-0.006051486259485355,-30.39755074702767,,906,963,66,118,78
-0.059716501298031445,-14.894316278614236,,138,40,1,2,0
0.002338695236671574,-49.18502174558581,,185,240,9,3,9
-0.01233393774208049,-33.38194772160337,,344,314,40,91,19
-0.023057329737239785,-70.01795133052043,,375,265,39,124,14
-0.02994765965487278,-14.615949882941024,,494,296,13,12,3
-0.01040340269787439,-63.61766988239926,,546,523,17,25,21
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.07609036738826182,-978.3155740230392,,181,1382,101,13,670
-0.023863748883997213,-56.73220858029479,,272,188,28,88,10
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.04986713244675298,-312.6509895061817,,199,810,76,3,114
0.06365780905272618,-766.920698397783,,263,1490,233,7,365
0.061727062226918636,-3153.791228818812,,811,4389,232,6,1072
0.014121396662251633,-101.91483819473027,,628,1084,145,1025,1045
0.04416338379265068,-733.9552571883394,,454,1611,113,2,187
-0.0059087252319420455,-29.58881845186123,,659,703,75,254,113
-0.00189364666232472,-60.00247317910212,,415,487,70,620,339
-0.0015106619766247671,-2.7801893266768825,,1,1,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.003676805738966951,-43.43887375052145,,757,1017,79,239,206
-0.010581836039907314,-20.16102384032294,,633,604,50,144,55
-0.0005745928564388466,-32.003714565384,,281,340,53,232,115
0.0182422927112134,-284.4911999988315,,1171,2231,199,642,1233
-0.015253955174305948,-26.297363141867894,,386,329,30,137,42
-0.0038706719707682683,-22.0595914176922,,431,483,41,58,39
0.07444419808281377,-1959.600727206774,,411,3018,229,12,1112
-0.008400902331887469,-30.625808885700074,,236,237,34,131,44
-0.028964835608481163,-63.15089577287404,,8,4,1,9,0
-0.006032919198674546,-27.38834965893205,,1073,1142,92,281,151
-0.010134895244087054,-20.279801747807376,,418,403,38,114,41
-0.025299500456330153,-28.79499627128813,,107,71,10,30,2
-0.0018836559681511874,-24.167434720731556,,419,492,40,167,104
-0.010495519574873725,-36.29289775696298,,364,348,14,78,61
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.012457970506628816,-32.00231542606848,,369,336,37,166,58
-0.004742361895756992,-43.44328821359911,,487,534,61,395,203
0.03142965303811815,-177.567320599726,,355,928,65,63,155
-0.023230571323240884,-32.99338091835807,,279,196,21,60,7
-0.005701709650775462,-26.26382949914338,,946,1014,101,278,122
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.007702219942181222,-20.19822803622824,,645,659,60,141,57
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.003367286009751708,-42.91600356758893,,1309,1745,174,641,413
0.03292053811667141,-53.42995666444517,,53,143,21,1,14
-0.0006114640776157011,-35.26800533373759,,1019,1235,103,365,241
-0.002651517327998532,-37.6872463644486,,894,1031,128,430,195
-0.0013275077779134016,-49.496358031362206,,842,1003,63,211,177
0.009807464595594593,-88.1534905202994,,1171,1822,150,676,663
-0.0006968833643489032,-35.76556406378285,,1020,1233,108,319,217
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.011453955209947929,-19.41022147038664,,300,280,25,91,33
-0.00032332138723530166,-42.35291376028748,,1180,1440,112,353,247
-0.0114828051857646,-39.39032982425934,,513,479,58,176,53
0.00030690282127754983,-36.535098721108454,,1077,1334,115,439,284
-0.9999999,-13.135475873570648,,75,0,0,0,0
0.0014764988252005213,-23.918637863925227,,347,442,54,207,118
0.002095240580254118,-57.56510189136931,,1350,1746,142,548,423
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.010833511769811165,-30.16402600747805,,444,421,48,129,40
0.011408232308891646,-98.67291305425495,,894,1446,104,559,606
0.02460638412362384,-87.67259374671552,,87,193,6,1,16
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06256041928328471,-267.7663668737686,,112,618,106,7,155
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.030554327975281178,-100.18593898114096,,334,197,32,124,11
-0.01117472828914141,-32.702864113235606,,318,299,34,154,58
-0.03363197325349062,-10.24292363232665,,146,80,2,2,0
0.07342945546574133,-1217.6525949836685,,241,1727,124,11,725
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.05457408878516478,-7.97203045727236,,47,15,0,1,0
0.050779252961318966,-1089.6401863791834,,443,1843,79,4,312
0.014575606157719873,-4.619613274241723,,1,1,0,0,1
0.008826636380447003,-14.671879617564644,,2,3,1,5,2
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.008246356281282789,-77.3627035075918,,1001,1500,115,528,499
0.07863394772681409,-2790.5520387032016,,407,3304,285,15,1668
0.04021480456459773,-605.1143797286725,,362,1169,51,2,137
-0.007017390047448136,-50.21538910621854,,650,675,32,133,101
-0.005541054295936371,-46.97821304107215,,614,661,81,458,214
0.07160117934050708,-2825.1358077054397,,557,3820,211,10,1344
0.02333059866072534,-209.59967709220322,,391,842,172,2254,2875
0.0005326345619272631,-32.79596817852321,,491,611,75,198,116
